campaign_id,channel,cost,impressions,clicks,conversions,date
1480,Google Ads,2882.66,395858,36289,7116,2023-08-17
1481,Facebook,4192.12,884445,111838,3813,2024-09-21
1482,TikTok,1043.34,850277,84098,537,2024-11-18
1483,Instagram,3576.07,221758,86170,2685,2023-07-04
1484,Google Ads,400.89,9769,55681,1980,2023-08-03
1485,TikTok,4602.78,620657,106631,5906,2023-05-10
1486,Instagram,497.27,463661,9109,539,2023-09-29
1487,Facebook,4579.73,51375,110947,7046,2024-09-26
1488,TikTok,2504.96,950582,51477,7261,2023-01-08
1489,TikTok,2295.65,13268,68961,8675,2024-02-07
1490,Google Ads,4869.2,142916,139871,9220,2024-08-01
1491,Facebook,4952.88,337318,134917,6300,2024-09-18
1492,Google Ads,3285.87,717123,110712,51,2024-01-04
1493,Facebook,722.88,890109,44937,8434,2024-09-08
1494,Instagram,2580.23,667593,120891,1686,2024-06-20
1495,Google Ads,2692.9,249339,144661,2821,2023-02-22
1496,Facebook,2620.79,817928,50657,6563,2023-09-04
1497,Facebook,2890.51,412022,22574,8120,2023-12-03
1498,TikTok,191.75,696686,56539,8096,2023-10-08
1499,Google Ads,3585.01,79807,68313,8616,2023-02-02
1500,Google Ads,3590.73,695873,55396,8886,2024-07-01
1501,Instagram,665.8,708121,76811,8545,2023-12-09
1502,Facebook,2894.17,806897,107827,3690,2023-08-27
1503,TikTok,2884.97,433718,1277,1689,2024-05-06
1504,Facebook,3444.01,997900,861,8484,2024-12-29
1505,Facebook,518.45,664610,6558,716,2023-06-26
1506,Facebook,3169.87,585791,54875,7283,2023-02-13
1507,Google Ads,1475.68,763314,93889,4575,2023-10-31
1508,Facebook,2584.31,22310,126148,4572,2024-10-31
1509,Instagram,3889.29,255740,118349,637,2023-09-26
1510,TikTok,3557.67,785487,28533,7979,2024-11-13
1511,TikTok,682.62,393445,72815,9491,2024-02-04
1512,Facebook,2996.81,247501,14949,3948,2024-08-25
1513,TikTok,4848.67,880950,70080,8881,2024-03-06
1514,Facebook,868.17,557494,68600,5550,2024-02-25
1515,Google Ads,4279.24,10764,59991,8903,2023-05-11
1516,TikTok,3542.49,187668,59966,8630,2024-02-14
1517,Google Ads,3892.62,241269,123569,3341,2023-08-13
1518,Google Ads,1481.6,931346,76108,5550,2023-05-23
1519,Instagram,1510.66,235099,3201,4238,2024-07-31
1520,Instagram,4539.5,221651,27090,1783,2024-06-23
1521,TikTok,1863.18,497723,69314,9059,2023-05-05
1522,Facebook,408.78,135048,34711,1488,2023-07-31
1523,Facebook,3042.92,139498,96365,7160,2024-03-03
1524,Facebook,711.61,941391,16058,467,2024-03-12
1525,Facebook,4003.32,551998,89886,5583,2024-08-14
1526,Instagram,3244.56,828819,67102,1417,2023-08-26
1527,Facebook,4386.16,441686,49987,5905,2024-10-05
1528,Facebook,3945.7,138558,439,1776,2023-11-24
1529,Google Ads,649.36,695618,110183,1081,2023-04-29
1530,Facebook,1967.25,375562,50628,2925,2023-02-15
1531,Facebook,3895.35,248704,86739,4084,2023-03-25
1532,Instagram,2144.97,285767,82724,7628,2023-12-18
1533,TikTok,4864.59,286950,69360,6195,2023-01-13
1534,Google Ads,3705.13,924477,106593,1011,2024-09-28
1535,Google Ads,175.95,964719,53670,7902,2023-06-21
1536,TikTok,4411.93,256223,21743,813,2023-08-22
1537,Google Ads,593.94,639450,60352,272,2023-06-30
1538,Facebook,788.57,964443,91680,3644,2023-02-20
1539,Facebook,3699.01,161229,141506,1716,2024-11-11
1540,TikTok,4338.35,530809,98956,6276,2024-01-30
1541,Instagram,2728.11,800323,101895,6232,2024-03-04
1542,Instagram,1516.34,607619,63077,6828,2023-10-01
1543,Google Ads,1821.45,23474,889,356,2023-07-26
1544,Instagram,1780.16,682867,34041,203,2023-05-28
1545,Instagram,1700.72,11687,652,3745,2023-10-27
1546,Instagram,1290.26,623838,19906,1596,2024-03-28
1547,Instagram,3083.45,405225,37079,6614,2024-07-02
1548,Instagram,4511.99,351906,139995,496,2024-11-03
1549,Instagram,1604.7,613772,32080,62,2024-01-18
1550,Instagram,1014.8,887907,960,1579,2024-09-09
1551,Google Ads,4209.03,307435,390,8731,2024-06-17
1552,Facebook,3734.74,49296,42517,4293,2023-08-21
1553,Instagram,4661.1,507796,79980,4876,2024-09-25
1554,Facebook,911.05,516182,137042,7850,2023-05-09
1555,TikTok,806.83,565513,33497,4125,2024-12-29
1556,Facebook,2753,481854,105411,2713,2024-10-21
1557,TikTok,3110.72,35828,16286,5328,2024-07-23
1558,Google Ads,2452.85,430318,115262,9272,2023-08-25
1559,Facebook,3034.94,243463,69716,7887,2024-08-04
1560,TikTok,983.86,974846,78608,3379,2024-12-01
1561,Facebook,2450.11,821144,67396,1598,2024-07-28
1562,Google Ads,3324.65,289967,142446,7633,2024-04-29
1563,Facebook,2220.26,923865,23404,9820,2023-08-29
1564,TikTok,3429.29,878806,96261,3178,2024-11-27
1565,Instagram,2310.84,343318,14805,8044,2023-08-11
1566,Instagram,1734.64,301196,53096,5113,2023-04-09
1567,Instagram,1587.66,810697,10707,3372,2024-07-10
1568,Google Ads,2113.42,353431,30106,6763,2023-09-30
1569,Instagram,213.14,829444,78654,1069,2024-02-03
1570,Google Ads,3375.77,274060,116296,2776,2024-05-31
1571,Instagram,4241.02,388606,41063,1192,2024-03-05
1572,Google Ads,1837.67,862477,3547,813,2024-06-06
1573,Google Ads,325.56,701892,27256,1152,2023-12-14
1574,Facebook,4935.2,490854,42220,5832,2024-07-04
1575,Instagram,1392.12,441875,82853,1883,2024-03-26
1576,Facebook,720.44,90860,10290,267,2023-02-11
1577,TikTok,1911.79,932507,63494,3671,2024-12-15
1578,Instagram,3718.93,749839,5435,2812,2023-04-04
1579,Instagram,1540.19,567922,149731,6562,2024-04-30
1580,Instagram,2916.05,754997,20657,7013,2024-05-31
1581,Instagram,2136.24,358623,101192,5177,2024-07-17
1582,Facebook,677.04,75992,97174,4085,2023-05-30
1583,Facebook,1718.41,274513,20675,383,2024-12-17
1584,Google Ads,3651.87,806761,72948,2850,2024-05-13
1585,Facebook,3098.82,210826,113316,6721,2024-01-06
1586,Google Ads,686.91,349844,4716,7083,2024-11-29
1587,TikTok,900.28,628248,33224,1049,2024-04-29
1588,Facebook,3239.59,13410,133762,1833,2024-10-26
1589,Google Ads,4085.74,161802,9634,8989,2024-01-18
1590,Instagram,1812.43,396881,8021,4467,2024-09-19
1591,TikTok,3017.02,958403,132863,2975,2024-10-22
1592,Google Ads,936.15,169775,42142,5155,2023-07-11
1593,TikTok,1625.74,460167,51309,7698,2023-08-09
1594,Instagram,199.32,231083,53703,8000,2023-02-16
1595,Instagram,3864.55,680532,44477,1290,2023-05-07
1596,Google Ads,2064.95,527972,39805,7961,2024-12-27
1597,Google Ads,4099.02,467246,96592,7599,2023-01-07
1598,Instagram,3571.03,938254,149936,7186,2024-11-26
1599,Google Ads,4160.85,283031,15883,7506,2023-04-26
1600,Instagram,1499.73,677186,8615,2187,2024-07-17
1601,Facebook,1007.03,924684,133242,8258,2024-01-01
1602,Google Ads,4862.34,834211,82950,9584,2023-02-15
1603,TikTok,3614.91,331239,144943,7791,2024-01-28
1604,Instagram,4186.81,718648,96876,6770,2023-01-23
1605,Facebook,164.35,435121,64306,9893,2023-05-11
1606,Google Ads,1836.86,725867,83464,8770,2023-05-07
1607,Instagram,3739.8,128510,110632,7934,2024-03-20
1608,Facebook,482.12,626549,118190,1605,2023-11-05
1609,Google Ads,2879.97,581356,21036,7987,2024-12-08
1610,Instagram,2202.46,281257,91718,7165,2024-03-08
1611,Instagram,186.32,306005,149077,6054,2024-04-17
1612,Instagram,1256.28,865919,134270,4505,2023-02-17
1613,Google Ads,1495.48,813049,27120,7247,2023-03-23
1614,Facebook,648.11,885762,122143,5807,2023-04-19
1615,Instagram,3194.53,396799,11085,6256,2023-09-20
1616,Facebook,1287.75,223236,139455,8051,2023-01-31
1617,Facebook,1460.34,289394,129200,4284,2023-12-24
1618,TikTok,4501.37,528343,119735,2154,2024-07-21
1619,Facebook,2388.9,335481,46423,7742,2024-04-24
1620,Facebook,2021.43,952930,37808,2804,2023-07-08
1621,Facebook,3646.97,128615,70398,2220,2023-01-05
1622,Facebook,4557.11,103255,100157,9190,2023-10-13
1623,Facebook,222.68,847964,5154,721,2024-10-18
1624,Google Ads,2296.37,237675,119680,9406,2024-01-29
1625,TikTok,3092.83,90376,71417,9885,2024-03-30
1626,Instagram,1660.96,535221,63404,6974,2024-12-08
1627,TikTok,3884.8,557267,16571,5803,2024-03-01
1628,TikTok,4860.24,570335,101366,3394,2023-01-27
1629,Instagram,4722.79,529425,125122,4025,2023-05-07
1630,Facebook,1403.31,798855,26627,8128,2023-05-15
1631,Instagram,1209.06,615139,43350,5156,2024-06-18
1632,Facebook,4791.7,559770,120017,4812,2023-11-27
1633,Instagram,2347.28,438372,12129,8650,2024-09-20
1634,Google Ads,1120.66,839915,41683,9893,2024-01-27
1635,TikTok,3564.29,758011,102161,8818,2023-01-08
1636,Facebook,1493.66,822186,103200,2456,2024-09-04
1637,TikTok,1409.51,954816,68247,206,2023-09-18
1638,Facebook,4408.32,548651,139525,1356,2023-07-18
1639,Instagram,896.15,804517,43142,7461,2024-08-20
1640,Instagram,415.53,582177,93225,7156,2024-01-21
1641,Instagram,1419.01,502166,76704,8151,2024-04-16
1642,Google Ads,3074.03,889522,56018,6522,2023-06-28
1643,Instagram,703.13,80951,122325,2673,2024-03-25
1644,Instagram,2410.81,786338,68982,1049,2023-08-28
1645,Google Ads,3173.95,653515,36922,6823,2024-06-07
1646,TikTok,4258.81,393069,48860,2591,2023-07-02
1647,TikTok,1226.36,319558,4300,6876,2023-12-24
1648,Facebook,4105,642447,47359,4004,2024-01-11
1649,TikTok,1251.04,179124,8627,5973,2024-12-02
1650,Facebook,3416.16,87934,10635,8282,2024-12-27
1651,Facebook,2210.3,33691,149116,8667,2024-06-21
1652,TikTok,661.94,990699,111577,8056,2023-03-23
1653,TikTok,3599.89,218252,12538,2046,2023-12-24
1654,Google Ads,1167.04,579985,64444,5307,2023-07-04
1655,Facebook,965.45,921548,120227,7736,2023-10-15
1656,TikTok,1855.78,267027,70488,3690,2023-03-03
1657,TikTok,3301.12,557000,72349,3266,2024-05-21
1658,Google Ads,1246.58,216932,61183,4629,2024-04-06
1659,TikTok,999.94,114655,31454,2745,2023-01-30
1660,Instagram,148.77,808977,124465,7023,2023-01-31
1661,Instagram,2411.05,281348,149965,8276,2023-10-20
1662,Facebook,2200.36,24268,71235,2639,2023-06-22
1663,Google Ads,1245.95,475514,144612,4936,2024-09-05
1664,TikTok,362.9,249562,11389,76,2023-05-08
1665,Facebook,2203.35,488123,109444,6473,2023-03-27
1666,TikTok,3962.21,609671,111668,3504,2023-11-11
1667,Instagram,3604.88,430355,49278,2424,2023-01-28
1668,TikTok,4317.89,778270,66600,6484,2023-05-02
1669,TikTok,146.96,238903,117884,5296,2023-09-08
1670,TikTok,4835.45,207724,49323,6567,2024-07-26
1671,Instagram,1772.92,251736,145356,6086,2024-02-07
1672,Instagram,4952.95,120755,68583,2221,2024-11-13
1673,Google Ads,1337.84,884372,119278,405,2024-03-18
1674,Instagram,2410.53,291580,144328,2129,2023-09-29
1675,Facebook,1834.25,516405,133583,6834,2023-04-23
1676,TikTok,1843.23,462540,15774,397,2024-12-06
1677,Instagram,4227.18,754045,139480,9992,2024-01-29
1678,Facebook,3757.45,398341,108807,3473,2023-01-19
1679,Instagram,4961.54,463358,68560,4989,2024-08-27
1680,TikTok,3106.22,510444,676,3926,2024-12-29
1681,Facebook,2369.96,960038,145813,1944,2024-04-09
1682,Instagram,541.36,885956,98364,8629,2024-11-21
1683,Instagram,4983.15,87842,51007,5391,2023-07-10
1684,Facebook,2802.5,830405,84425,5399,2024-05-07
1685,Google Ads,3532.34,601657,39751,222,2023-06-12
1686,Facebook,2093.04,612821,93535,1610,2024-09-03
1687,Facebook,2783.81,34521,146830,7830,2024-11-29
1688,Facebook,4718.63,227556,39007,4604,2023-10-22
1689,Facebook,915.46,768539,64017,4000,2024-08-01
1690,Instagram,1532.63,401704,55036,2664,2023-03-14
1691,Facebook,845.09,303118,26278,1065,2024-12-01
1692,Facebook,3981.86,387044,130714,5364,2024-07-15
1693,TikTok,404.02,43448,99523,9468,2023-11-05
1694,Instagram,500,795370,8100,5393,2023-10-29
1695,TikTok,1562.62,183185,139237,7102,2023-11-04
1696,Instagram,2619.52,105262,108507,7501,2023-05-04
1697,Google Ads,2090.75,409986,132257,603,2024-10-30
1698,Google Ads,319.6,184707,49425,5130,2023-09-18
1699,Instagram,4791.71,728531,111968,6295,2023-07-14
1700,Google Ads,4769.06,730525,148794,8380,2023-12-17
1701,Google Ads,1468.85,714182,126290,7103,2024-05-03
1702,Instagram,3684.48,50934,64002,8867,2023-07-19
1703,Facebook,2935.02,328670,4934,637,2024-05-22
1704,TikTok,1263.64,360348,85833,1844,2024-08-02
1705,Instagram,1384.64,808919,12108,46,2024-03-21
1706,Instagram,2506.65,185391,78598,819,2023-03-21
1707,Instagram,2154.26,800301,47329,3807,2024-11-28
1708,TikTok,1527.02,771267,112992,3022,2024-09-08
1709,Instagram,4056.81,206827,139184,1080,2024-04-13
1710,TikTok,2459.17,172869,51225,3146,2024-03-17
1711,TikTok,3308.76,712658,85802,1277,2024-10-15
1712,Google Ads,1027.44,377720,84264,6741,2023-09-29
1713,Facebook,2714.19,83209,141021,2217,2023-12-09
1714,Google Ads,1658.08,83299,13867,5265,2023-05-04
1715,Instagram,2679.43,570221,45152,2886,2023-08-11
1716,Instagram,3926.05,601867,99527,5634,2024-05-04
1717,TikTok,3867.67,141642,130691,8987,2024-11-16
1718,Google Ads,1835.68,663246,100647,3328,2024-12-03
1719,TikTok,3501.96,985998,68225,7293,2024-10-13
1720,Google Ads,4712.32,437303,50381,3006,2023-10-24
1721,Google Ads,3165.78,91177,75385,6958,2023-04-29
1722,Google Ads,827.21,855151,23523,7972,2023-03-17
1723,Google Ads,3430.57,357750,84793,4143,2024-09-12
1724,Google Ads,614.03,922278,88960,5517,2024-09-22
1725,Facebook,4373.34,554306,1806,1218,2023-09-15
1726,Instagram,2631.64,348983,51853,8018,2024-06-15
1727,Google Ads,1987.19,932776,93855,9952,2024-09-22
1728,Google Ads,379.33,678946,41434,8916,2023-12-17
1729,TikTok,1965.84,820977,67248,1344,2024-10-10
1730,Instagram,4525.71,527854,102701,137,2023-10-04
1731,Instagram,202.82,764759,50727,4450,2023-09-12
1732,Instagram,2425.78,601777,15646,4906,2023-09-21
1733,Google Ads,4662.67,852787,74681,2759,2024-11-09
1734,TikTok,2034.72,950200,43447,58,2024-11-07
1735,Instagram,2198.06,598228,41321,770,2023-01-29
1736,TikTok,2934.94,127731,98303,388,2024-04-11
1737,Facebook,2368.39,99382,16048,3422,2023-02-04
1738,Facebook,926.15,461333,25218,7012,2023-10-21
1739,TikTok,190.92,211674,103829,4852,2024-08-24
1740,Google Ads,3088.08,434951,126777,595,2023-07-22
1741,Instagram,4611.95,205447,17121,8627,2023-03-09
1742,Facebook,621.18,756826,48315,9665,2023-05-11
1743,Facebook,1133.67,387009,1323,1982,2023-04-21
1744,TikTok,1914.12,969141,90262,8965,2024-06-07
1745,Google Ads,4062.84,23129,96553,8209,2023-10-15
1746,TikTok,1419.38,31845,21626,4330,2024-11-17
1747,TikTok,4422.07,80449,38929,5429,2024-10-27
1748,TikTok,369.29,773668,51962,1692,2023-02-12
1749,TikTok,4710.69,985004,127148,2770,2024-12-17
1750,TikTok,2847.66,798171,30896,4376,2024-11-14
1751,Google Ads,3328.01,714532,16918,4926,2023-10-21
1752,TikTok,1901.68,134745,24588,3267,2023-10-12
1753,Google Ads,3931.77,235669,84004,9330,2024-07-17
1754,Instagram,916.17,32171,144395,7564,2024-09-18
1755,Instagram,339.67,614467,97031,1695,2023-01-19
1756,Instagram,2038.03,625310,75620,1586,2024-05-21
1757,Instagram,4283.11,142696,68434,4680,2024-06-30
1758,Facebook,3799.14,460980,138775,5447,2023-02-17
1759,Google Ads,2634.06,634194,111687,5460,2023-08-07
1760,Instagram,2903.47,578218,77340,7965,2024-09-13
1761,Facebook,736.47,690968,34361,2268,2023-07-07
1762,Google Ads,4219.34,50649,117467,7249,2023-01-31
1763,Facebook,3956.1,738816,15807,7461,2023-09-16
1764,Facebook,3316.7,938193,18109,3486,2024-11-05
1765,TikTok,2384.34,588791,52269,5801,2023-12-10
1766,Facebook,4825.85,991164,18331,2749,2023-11-04
1767,Facebook,4407.26,698484,3346,7785,2023-03-12
1768,Google Ads,3257.71,379803,29925,6975,2023-11-03
1769,Facebook,1921.82,622163,147097,1405,2024-07-21
1770,TikTok,3128.31,926091,1416,3575,2023-04-09
1771,Instagram,2919.66,397743,83970,2727,2023-01-21
1772,Instagram,2031.79,689427,96708,6487,2024-09-11
1773,Google Ads,1602.7,52538,115011,6291,2024-07-18
1774,Google Ads,2094.35,463715,133198,2501,2023-01-06
1775,Facebook,2912.17,38455,15389,937,2023-08-19
1776,Google Ads,2197.86,758835,102182,1755,2023-03-23
1777,Facebook,1391.51,545531,48986,3390,2023-08-05
1778,Google Ads,3828.72,649081,65120,5816,2023-12-01
1779,Instagram,2704.19,951197,39379,1216,2024-07-12
1780,Instagram,431.61,898803,106161,1203,2024-11-20
1781,Instagram,1904.75,594519,85743,1890,2024-08-16
1782,Instagram,4436.08,75648,99927,8582,2024-12-04
1783,Facebook,3800.66,295203,128189,7688,2024-10-16
1784,Facebook,1683.91,190939,149528,6500,2024-07-06
1785,Facebook,4697.1,598066,65300,6716,2024-04-03
1786,Instagram,475.35,338621,95602,3746,2023-03-28
1787,TikTok,4810.05,580571,143967,8290,2024-05-29
1788,Instagram,1303.95,589141,82636,2195,2024-12-23
1789,Instagram,144.56,545289,19105,4665,2024-05-27
1790,TikTok,2225.66,3700,110837,9193,2024-08-09
1791,TikTok,1858.96,444373,84113,7349,2024-04-22
1792,Google Ads,2741.54,936589,45276,9762,2024-05-12
1793,Instagram,4004.19,458099,115854,4398,2024-03-24
1794,TikTok,4227.91,905422,131877,3629,2024-08-10
1795,Google Ads,2066.03,190219,51610,7766,2023-09-17
1796,TikTok,2206.24,276483,46393,6147,2024-06-20
1797,TikTok,826.07,934338,118322,1063,2023-07-19
1798,Google Ads,332.98,250126,127047,8830,2024-04-07
1799,Instagram,3241.95,732980,44520,9334,2023-04-04
1800,Google Ads,415.74,913810,97491,8743,2023-12-18
1801,Instagram,3695.77,292687,59378,3275,2023-04-18
1802,TikTok,2741.54,823362,60316,976,2023-12-21
1803,Google Ads,1073.06,959578,73799,4069,2024-04-13
1804,Facebook,2743.66,753798,309,6402,2023-04-05
1805,TikTok,996.69,192745,136006,345,2023-04-01
1806,Google Ads,2249.81,30044,62585,4942,2023-02-13
1807,TikTok,4017.85,341817,69598,2942,2024-03-31
1808,Google Ads,2363.4,953409,144200,7404,2024-01-19
1809,Instagram,828.63,448220,51642,1076,2023-01-23
1810,Facebook,3646.76,194833,142889,9363,2024-12-02
1811,TikTok,1015.17,508934,30645,3770,2023-01-23
1812,Facebook,3718.89,727844,35312,5652,2023-08-22
1813,Instagram,2448.83,900429,109179,8424,2024-11-28
1814,Google Ads,2323.33,508619,41200,8048,2023-11-07
1815,Facebook,4272.03,753767,127315,450,2024-02-21
1816,Google Ads,3572.16,84725,52116,9554,2023-11-29
1817,Instagram,261.26,987609,19401,350,2024-07-28
1818,TikTok,1551.25,289156,83817,9500,2023-04-13
1819,Instagram,4367.51,982200,9268,4004,2024-05-14
1820,Facebook,189.8,865945,68209,4678,2024-04-27
1821,Facebook,2771.74,622873,19073,244,2023-07-08
1822,Facebook,3666.35,22694,93159,4645,2024-04-04
1823,Google Ads,3147.09,700748,99117,4734,2023-07-08
1824,TikTok,3826.61,886192,81215,440,2023-12-17
1825,Facebook,3655.89,214440,75506,9659,2024-08-03
1826,Facebook,3490.95,33835,9209,5915,2023-04-24
1827,Facebook,4125.55,906209,26942,411,2023-04-14
1828,Instagram,3263.88,199470,141888,813,2024-09-11
1829,Facebook,2071.85,543474,98069,4678,2024-05-22
1830,Instagram,2412.35,685905,107155,1730,2023-12-11
1831,Facebook,3611.95,243130,46508,6643,2023-01-21
1832,Instagram,4393.9,307535,108507,1974,2024-01-22
1833,Google Ads,1433.87,106858,36630,549,2023-07-28
1834,Google Ads,1776.18,468071,110147,1937,2024-11-12
1835,Instagram,4660.62,367343,59830,203,2024-04-27
1836,TikTok,2934.71,964292,75723,3588,2024-04-17
1837,TikTok,976.91,553689,77758,7083,2024-12-06
1838,Instagram,3352.11,623052,30998,2536,2024-01-28
1839,Google Ads,4954.73,583899,64008,5788,2024-09-26
1840,Instagram,4134.92,275346,81477,8298,2024-11-19
1841,TikTok,3754.13,719728,91218,3811,2024-05-30
1842,Instagram,1119.43,235891,57492,2701,2023-07-07
1843,Google Ads,4393.08,479874,75678,7825,2023-12-12
1844,TikTok,2676.37,524492,26605,5974,2023-12-18
1845,TikTok,4457.52,820567,88930,3936,2024-06-24
1846,Facebook,1716.16,89121,137345,4090,2024-08-20
1847,Facebook,404.05,114944,84152,9149,2023-02-16
1848,TikTok,2432.28,257556,7032,6956,2023-03-18
1849,TikTok,1422.2,639053,83545,9252,2023-12-09
1850,Instagram,3604.62,64535,147884,2546,2023-07-10
1851,Google Ads,4789.82,409113,29205,3736,2024-06-26
1852,TikTok,3485.77,380472,107183,1672,2024-11-11
1853,Google Ads,4445.98,939795,30482,401,2023-02-05
1854,TikTok,2319.82,492578,87992,8793,2024-02-28
1855,Google Ads,3881.04,447624,19689,4313,2023-12-17
1856,Facebook,4230.91,468046,120929,6352,2023-07-07
1857,TikTok,3583.29,710453,89552,8479,2024-06-10
1858,Instagram,2588.11,923011,135023,87,2023-11-30
1859,Google Ads,3166.74,902905,138754,7146,2024-04-27
1860,TikTok,3532.48,947358,136679,6279,2023-08-04
1861,Facebook,1340.11,114056,137106,2205,2023-06-07
1862,Facebook,4066.94,278619,42071,2967,2024-10-28
1863,Facebook,4756.59,701265,4759,4250,2023-08-29
1864,Facebook,2379.67,80870,4498,3534,2023-10-23
1865,TikTok,3535.23,85366,6342,8411,2024-04-06
1866,Instagram,3711.43,124836,141968,9674,2023-02-14
1867,Google Ads,3345.01,507634,130114,3238,2024-05-09
1868,Instagram,2780.86,93814,51275,8513,2023-06-24
1869,Google Ads,4420.07,347429,14037,2738,2023-12-12
1870,Instagram,2299.74,752407,12443,4936,2023-02-25
1871,TikTok,399.4,41185,56975,1836,2024-07-19
1872,TikTok,4238.33,589686,46903,2559,2023-12-07
1873,Google Ads,3402.51,776614,60037,1568,2023-04-18
1874,TikTok,4261.37,502078,77169,4720,2024-12-10
1875,Google Ads,778.88,97682,15538,7957,2023-08-02
1876,Instagram,250.69,601881,79604,8544,2024-05-13
1877,TikTok,4678.44,158499,17590,9220,2024-02-01
1878,TikTok,823.87,632806,141548,6525,2024-07-03
1879,Google Ads,4067.3,580823,66354,7935,2024-05-11
1880,Google Ads,4133.73,110626,105480,9119,2023-06-22
1881,Google Ads,3572.66,377334,36863,8221,2023-04-15
1882,Google Ads,743.18,470788,65941,7514,2024-07-05
1883,Facebook,3370.25,720050,41447,7065,2024-04-23
1884,Google Ads,4456.52,277204,41784,6737,2024-02-03
1885,Facebook,2185.11,444857,30811,2540,2024-03-09
1886,Instagram,2126.23,145679,14277,3819,2024-10-03
1887,Google Ads,2270.01,588848,149991,8686,2024-11-23
1888,Facebook,503.13,196285,125320,8023,2023-07-13
1889,Facebook,4470.93,614898,31491,9064,2024-04-10
1890,Facebook,4359,193848,15888,834,2023-12-07
1891,TikTok,4989.76,180936,51155,3324,2023-02-28
1892,Facebook,2967.4,217381,114287,629,2024-06-21
1893,Google Ads,3780.84,558258,118171,2986,2024-04-22
1894,Google Ads,1093.09,492750,130201,8221,2023-04-13
1895,Google Ads,3370.89,684570,86562,8079,2024-06-16
1896,Facebook,3283.69,569376,13476,7933,2024-08-14
1897,Facebook,4515.92,454251,47706,3782,2024-12-11
1898,TikTok,4170.88,12683,78493,8998,2023-11-18
1899,Instagram,4698.49,921466,63096,6485,2024-07-02
1900,TikTok,4357.28,888063,1383,5406,2023-01-14
1901,Google Ads,4356.6,718608,80556,3468,2024-03-31
1902,Google Ads,412.24,227608,65883,7144,2023-08-09
1903,Google Ads,4245.21,488889,96482,8412,2024-01-26
1904,TikTok,3076.64,691912,72278,5275,2024-11-08
1905,Google Ads,1964.18,899221,17465,5867,2023-06-22
1906,Google Ads,376.92,755467,112355,9535,2024-10-23
1907,Google Ads,3420.6,570609,149121,6516,2024-11-14
1908,Facebook,1708.19,441566,116929,4626,2023-03-22
1909,Instagram,2392.1,326709,126367,2262,2023-12-02
1910,Facebook,3440.47,645742,76487,2414,2023-08-13
1911,Facebook,4567.7,700221,80042,5240,2023-02-04
1912,Instagram,4144.64,695524,146100,9049,2023-07-07
1913,Instagram,2307.93,607383,148004,5122,2023-08-12
1914,TikTok,2000.14,502156,138706,4993,2024-10-04
1915,Instagram,1274.92,114610,133007,8964,2024-05-08
1916,TikTok,1924.89,701323,70351,2492,2023-11-07
1917,TikTok,644.13,465443,54880,8211,2024-06-04
1918,Facebook,4858.42,4532,66512,8997,2024-08-03
1919,Google Ads,2912.2,115527,140497,9572,2024-06-23
1920,Facebook,726.25,414949,99075,2175,2024-01-04
1921,Facebook,1828.75,346607,129888,2405,2024-04-19
1922,Instagram,2780.49,784238,60762,3363,2023-01-31
1923,Instagram,2711.14,437330,98764,7341,2023-08-20
1924,TikTok,273.97,473234,80349,7900,2024-05-11
1925,TikTok,4759.12,224289,56625,9072,2024-07-19
1926,TikTok,1449.34,268600,141756,9525,2023-06-24
1927,Instagram,179.3,4413,135073,9876,2023-10-25
1928,TikTok,474.58,532373,113194,1605,2023-12-31
1929,TikTok,2942.96,684297,56303,2557,2023-03-27
1930,Instagram,775.15,21563,87697,8635,2024-07-30
1931,Google Ads,304.45,469084,2190,2042,2023-03-30
1932,Facebook,1960.17,300719,22554,778,2023-02-23
1933,Instagram,3151.53,260605,55184,3159,2024-09-21
1934,TikTok,648.02,8386,97203,6395,2023-12-27
1935,Facebook,1635.31,486089,104660,1746,2024-04-20
1936,Instagram,2147.03,101244,145313,5974,2023-08-17
1937,Facebook,881.35,60150,12846,5150,2024-06-17
1938,Facebook,2579.76,685932,3447,420,2024-01-08
1939,Google Ads,517.55,913485,140533,2108,2024-04-13
1940,TikTok,327.94,493176,112072,4674,2024-02-24
1941,Instagram,2647.19,167343,4201,5345,2024-06-15
1942,TikTok,1314.7,706170,105911,3996,2024-02-04
1943,Google Ads,567.33,458476,48195,6082,2023-07-03
1944,Google Ads,2177.17,601854,101583,9550,2024-07-15
1945,Instagram,4584.19,145210,121002,3910,2023-03-31
1946,Instagram,3648.54,130549,17847,2626,2024-09-07
1947,Google Ads,4096.52,179441,146181,490,2024-12-06
1948,Instagram,4372.38,147718,89287,9487,2024-01-18
1949,Facebook,4865.88,554100,132228,5932,2024-01-04
1950,Facebook,3839.91,89958,30475,3371,2023-03-15
1951,Google Ads,3081.2,339325,141248,4064,2023-09-26
1952,TikTok,1890.59,802060,116712,5837,2023-01-15
1953,Instagram,990.05,549774,110641,4989,2023-11-25
1954,Instagram,3464.63,911366,40764,5971,2024-01-27
1955,Facebook,4975.25,786578,38879,3380,2024-12-10
1956,Instagram,2390.06,302410,59412,5689,2024-03-09
1957,TikTok,3646.03,351412,11514,8603,2023-12-10
1958,Instagram,2525.95,571845,147048,9614,2023-07-14
1959,Instagram,2216.47,741321,124038,7473,2023-02-05
1960,Facebook,2110.5,209803,9298,1676,2023-07-24
1961,Instagram,2572.66,216330,93402,7790,2024-10-12
1962,Google Ads,1897.79,17494,99624,5282,2023-02-26
